arousal_listener,valence_listener,who,sentiment,emotional_reaction,interpretations,explorations,intent,s_word_len,l_word_len,arousal_speaker,valence_speaker,speaker_who,speaker_sentiment,dominance_speaker,dominance_listener,mimicry,empathy,speaker_id,speaker_utterance,listener_utterance,arousal_speaker_video,valence_speaker_video,arousal_listener_video,valence_listener_video,mimicry_video_face,mimicry_video_pose,mimicry_video_av,arousal_listener_fused,valence_listener_fused,arousal_speaker_fused,valence_speaker_fused,mimicry_fused,id,rf_t_2,rf_t_3,rf_m_3,rf_m_2,rf_va_3,rf_va_2,rf_vam_3,rf_vam_2,pbc_t_2,pbc_t_3,pbc_m_3,pbc_m_2,pbc_va_3,pbc_va_2,pbc_vam_3,pbc_vam_2,bert_2,bert_3,empathy_binary,influential,influential_l,influential_s,influential_fused,influential_l_fused,influential_s_fused
-0.0942857142857142,0.5165714285714287,2,positive,0,0,0,9,43.0,21.0,0.0021999999999999,0.3196,0,positive,0.2145999999999999,0.0114285714285714,1.0,1.0,sub_19_conv_6, I was going through this rough time lately and it gets really hard on me but my brother just always been there and I know that he wants to help and I really appreciate it and he just seems to care so much., I haven’t met him yet but he sounds like a great guy so yeah take by him and listen to him.,0.0270096711904521,0.2831353495889009,0.2275595385274704,0.2730832346516821,1,1,1,0.1310059626835149,0.3461296928276061,0.0195667698333164,0.2940747447122306,1,sub_19_conv_6,1,2,2,1,2,1,2,1,1,2,2,1,0,0,2,1,1,2,1,"[('dominance_listener', 0.0114285714285714), ('valence_listener', 0.5165714285714287), ('arousal_speaker', 0.0021999999999999), ('emotional_reaction', '0')]","[('dominance_listener', 0.0114285714285714), ('valence_listener', 0.5165714285714287), ('emotional_reaction', '0'), ('l_word_len', 21.0)]","[('arousal_speaker', 0.0021999999999999), ('s_word_len', 43.0), ('valence_speaker', 0.3196), ('speaker_sentiment', 'positive')]","[('l_word_len', 21.0), ('emotional_reaction', '0'), ('valence_listener', 0.3461296928276061), ('arousal_listener', 0.1310059626835149)]","[('l_word_len', 21.0), ('emotional_reaction', '0'), ('valence_listener', 0.3461296928276061), ('arousal_listener', 0.1310059626835149)]","[('dominance_speaker', 0.2145999999999999), ('s_word_len', 43.0), ('speaker_sentiment', 'positive'), ('valence_speaker', 0.2940747447122306)]"
-0.1685,0.1855,2,positive,1,0,0,5,30.0,24.0,0.0129999999999999,0.32375,2,positive,0.2965,0.1777499999999999,1.0,1.0,sub_19_conv_6, He's been really hard to work through it and I just know that he has my best interest in mind and he just wants to make sure that I'm okay. ,"For sure, again, family goes first and even if he's wrong he'll have his best intentions in whatever he says so listen to him.",-0.0542378051259177,0.4435415266619547,0.0062840609473673,0.186876622183353,0,1,1,-0.0461511573368429,0.1864636355283471,-0.0340664635881423,0.4076040686633683,0,sub_19_conv_6,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 24.0), ('dominance_listener', 0.1777499999999999), ('emotional_reaction', '1'), ('valence_listener', 0.1855)]","[('l_word_len', 24.0), ('dominance_listener', 0.1777499999999999), ('emotional_reaction', '1'), ('valence_listener', 0.1855)]","[('s_word_len', 30.0), ('arousal_speaker', 0.0129999999999999), ('speaker_sentiment', 'positive'), ('dominance_speaker', 0.2965)]","[('l_word_len', 24.0), ('dominance_listener', 0.1777499999999999), ('emotional_reaction', '1'), ('valence_listener', 0.1864636355283471)]","[('l_word_len', 24.0), ('dominance_listener', 0.1777499999999999), ('emotional_reaction', '1'), ('valence_listener', 0.1864636355283471)]","[('s_word_len', 30.0), ('arousal_speaker', -0.0340664635881423), ('speaker_sentiment', 'positive'), ('dominance_speaker', 0.2965)]"
-0.305,-0.369,2,negative,2,1,0,6,52.0,5.0,-0.2592941176470588,0.352,0,negative,-0.1292941176470588,-0.639,0.0,0.0,sub_19_conv_7, So I've been working on planting this like really lovely garden and then like I wake up and it has all these beautiful flowers But there's a deer and the deer ate my flowers like what am I gonna do? It's the wrong season I can't have more flowers and they're gone ,"Oh that's sad, I'm sorry ",0.1726578492811496,-0.3263019279364833,0.2529977768806548,0.4693364290526266,1,0,0,0.0855984438164583,0.2178355003368385,0.043072259202687,-0.1228113495555383,1,sub_19_conv_7,1,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,1,2,0,"[('emotional_reaction', '2'), ('s_word_len', 52.0), ('dominance_speaker', -0.1292941176470588), ('dominance_listener', -0.639)]","[('emotional_reaction', '2'), ('dominance_listener', -0.639), ('sentiment', 'negative'), ('interpretations', '1')]","[('s_word_len', 52.0), ('dominance_speaker', -0.1292941176470588), ('valence_speaker', 0.352), ('speaker_sentiment', 'negative')]","[('emotional_reaction', '2'), ('s_word_len', 52.0), ('dominance_speaker', -0.1292941176470588), ('dominance_listener', -0.639)]","[('emotional_reaction', '2'), ('dominance_listener', -0.639), ('sentiment', 'negative'), ('interpretations', '1')]","[('s_word_len', 52.0), ('dominance_speaker', -0.1292941176470588), ('valence_speaker', -0.1228113495555383), ('speaker_sentiment', 'negative')]"
-0.024,0.4026666666666667,1,positive,1,1,0,4,28.0,27.0,-0.0091428571428571,0.4351428571428571,0,negative,0.0388571428571428,0.2051111111111111,1.0,0.0,sub_19_conv_7,"Yeah, they were so pretty and I was so excited and they actually did cost like a bit of money And it just went to the deer's breakfast ","Let's try to look at the bright side, it's another chance to try and I don't know learn about it Some more before you attempt it again",0.0965762216327723,-0.3016120186563525,0.3481967880047418,0.3742365056142011,0,0,0,0.2365377516033192,0.3827655539299407,0.0648604980000834,-0.0805855559165895,0,sub_19_conv_7,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,0,"[('dominance_listener', 0.2051111111111111), ('emotional_reaction', '1'), ('l_word_len', 27.0), ('valence_listener', 0.4026666666666667)]","[('dominance_listener', 0.2051111111111111), ('emotional_reaction', '1'), ('l_word_len', 27.0), ('valence_listener', 0.4026666666666667)]","[('dominance_speaker', 0.0388571428571428), ('arousal_speaker', -0.0091428571428571), ('s_word_len', 28.0), ('speaker_sentiment', 'negative')]","[('dominance_listener', 0.2051111111111111), ('emotional_reaction', '1'), ('l_word_len', 27.0), ('valence_listener', 0.3827655539299407)]","[('dominance_listener', 0.2051111111111111), ('emotional_reaction', '1'), ('l_word_len', 27.0), ('valence_listener', 0.3827655539299407)]","[('dominance_speaker', 0.0388571428571428), ('arousal_speaker', 0.0648604980000834), ('s_word_len', 28.0), ('speaker_sentiment', 'negative')]"
-0.0554285714285714,0.4468571428571429,0,negative,1,0,0,6,40.0,17.0,-0.208,0.3004444444444444,0,negative,0.116,-0.0411428571428571,1.0,0.0,sub_19_conv_8," I don't even know what to say. Like, I was at work and then I just, I had some alcohol. I don't, I can't believe that I made it to this point. Like, I don't even know what to do. ","Hey we really need you to get your stuff together. Okay, like, you cannot live like that.",-0.3492496771793855,-0.4382256687901832,0.4615480824644364,0.225425236435375,0,0,0,0.306455086296534,0.2918548083619053,-0.3068747740255698,-0.2166246348197948,0,sub_19_conv_8,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,0,"[('l_word_len', 17.0), ('valence_listener', 0.4468571428571429), ('emotional_reaction', '1'), ('s_word_len', 40.0)]","[('l_word_len', 17.0), ('valence_listener', 0.4468571428571429), ('emotional_reaction', '1'), ('sentiment', 'negative')]","[('s_word_len', 40.0), ('valence_speaker', 0.3004444444444444), ('arousal_speaker', -0.208), ('dominance_speaker', 0.116)]","[('l_word_len', 17.0), ('valence_listener', 0.2918548083619053), ('emotional_reaction', '1'), ('s_word_len', 40.0)]","[('l_word_len', 17.0), ('valence_listener', 0.2918548083619053), ('emotional_reaction', '1'), ('sentiment', 'negative')]","[('s_word_len', 40.0), ('valence_speaker', -0.2166246348197948), ('arousal_speaker', -0.3068747740255698), ('dominance_speaker', 0.116)]"
-0.28625,0.081,1,neutral,0,0,0,4,11.0,25.0,-0.2826666666666667,0.26,0,negative,-0.0919999999999999,-0.2764999999999999,1.0,0.0,sub_19_conv_8," Like, I'm sorry, I'm just trying my best. I don't know. ","Well, then try a little harder. Okay, because we really need to use like 100% of this. Like, you cannot do those type of things.",-0.2433816532060275,0.0817347245946319,0.1630849804424533,0.3099400566806954,0,1,0,0.0282844863097172,0.2412580396764868,-0.2551671572442192,0.1352143072162423,0,sub_19_conv_8,1,2,2,1,2,1,2,1,0,0,0,0,2,1,2,1,1,2,0,"[('l_word_len', 25.0), ('dominance_speaker', -0.0919999999999999), ('sentiment', 'neutral'), ('valence_speaker', 0.26)]","[('l_word_len', 25.0), ('sentiment', 'neutral'), ('valence_listener', 0.081), ('arousal_listener', -0.28625)]","[('dominance_speaker', -0.0919999999999999), ('valence_speaker', 0.26), ('arousal_speaker', -0.2826666666666667), ('s_word_len', 11.0)]","[('dominance_listener', -0.2764999999999999), ('l_word_len', 25.0), ('dominance_speaker', -0.0919999999999999), ('emotional_reaction', '0')]","[('dominance_listener', -0.2764999999999999), ('l_word_len', 25.0), ('emotional_reaction', '0'), ('valence_listener', 0.2412580396764868)]","[('dominance_speaker', -0.0919999999999999), ('s_word_len', 11.0), ('arousal_speaker', -0.2551671572442192), ('valence_speaker', 0.1352143072162423)]"
-0.0886,0.4896,1,positive,1,1,0,4,56.0,31.0,-0.0858947368421052,0.5236842105263158,0,positive,0.1865263157894736,0.119,1.0,1.0,sub_20_conv_1," So I have my partner right? And whenever I make a decision, they always listen to me really well and make sure that I feel like I'm being listened to and I find that really helps me feel good about a relationship and that we're working together and that they have my best interests at heart. ","Okay, I'm glad that you feel about that. About your relationship, I think that you guys trust each other a lot and enough. So you should keep with that relationship going. ",-0.4107431960992157,-0.2340847104147813,0.0307551003483972,0.1036260857563337,0,1,0,-0.0050514297561219,0.2194182600294336,-0.3132886583220826,-0.0067540341324521,0,sub_20_conv_1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('dominance_listener', 0.119), ('valence_listener', 0.4896), ('l_word_len', 31.0), ('emotional_reaction', '1')]","[('dominance_listener', 0.119), ('valence_listener', 0.4896), ('l_word_len', 31.0), ('emotional_reaction', '1')]","[('arousal_speaker', -0.0858947368421052), ('valence_speaker', 0.5236842105263158), ('speaker_sentiment', 'positive'), ('s_word_len', 56.0)]","[('dominance_listener', 0.119), ('valence_listener', 0.2194182600294336), ('l_word_len', 31.0), ('emotional_reaction', '1')]","[('dominance_listener', 0.119), ('valence_listener', 0.2194182600294336), ('l_word_len', 31.0), ('emotional_reaction', '1')]","[('arousal_speaker', -0.3132886583220826), ('valence_speaker', -0.0067540341324521), ('speaker_sentiment', 'positive'), ('s_word_len', 56.0)]"
-0.0123333333333333,0.5533333333333333,1,positive,1,1,1,5,11.0,16.0,-0.0975,0.652,0,positive,0.1525,0.115,1.0,1.0,sub_20_conv_1,"Yeah, it's really nice to feel heard and supported like that. ",I'm glad to hear that. Is there something that you feel that can break that trust?,-0.2504163517707458,0.009829397863183,0.3374979743433451,0.0944192297540119,0,0,0,0.2325485820403415,0.2320934608278083,-0.204541446239522,0.2024805785042281,0,sub_20_conv_1,1,2,2,1,2,1,2,1,1,2,2,1,2,1,0,0,1,2,1,"[('dominance_listener', 0.115), ('intent', '5'), ('l_word_len', 16.0), ('s_word_len', 11.0)]","[('dominance_listener', 0.115), ('intent', '5'), ('l_word_len', 16.0), ('emotional_reaction', '1')]","[('s_word_len', 11.0), ('arousal_speaker', -0.0975), ('dominance_speaker', 0.1525), ('speaker_sentiment', 'positive')]","[('dominance_listener', 0.115), ('intent', '5'), ('l_word_len', 16.0), ('s_word_len', 11.0)]","[('dominance_listener', 0.115), ('intent', '5'), ('l_word_len', 16.0), ('emotional_reaction', '1')]","[('s_word_len', 11.0), ('arousal_speaker', -0.204541446239522), ('dominance_speaker', 0.1525), ('speaker_sentiment', 'positive')]"
-0.1373333333333333,0.4288,0,negative,1,0,0,6,36.0,40.0,-0.0772857142857142,0.3714285714285714,0,positive,0.0181428571428571,0.0410666666666666,1.0,2.0,sub_20_conv_2, In a few days I'm going back to go see my family for Christmas and it's just really exciting to get to go see them again and hang out and do all sorts of fun stuff.," Yeah, I wish I could go to see my family for Christmas. I think that I'm gonna miss them a lot and I would be really happy if I could go back and see them for Christmas and these holidays. ",-0.4170471081690762,-0.2028004438650211,0.3150832622250413,0.1008126410245414,0,1,0,0.1793582835575288,0.199208848717179,-0.3151186900040676,-0.0305317392769433,0,sub_20_conv_2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,"[('sentiment', 'negative'), ('l_word_len', 40.0), ('arousal_listener', -0.1373333333333333), ('emotional_reaction', '1')]","[('sentiment', 'negative'), ('l_word_len', 40.0), ('arousal_listener', -0.1373333333333333), ('emotional_reaction', '1')]","[('valence_speaker', 0.3714285714285714), ('dominance_speaker', 0.0181428571428571), ('speaker_sentiment', 'positive'), ('arousal_speaker', -0.0772857142857142)]","[('l_word_len', 40.0), ('dominance_listener', 0.0410666666666666), ('sentiment', 'negative'), ('emotional_reaction', '1')]","[('l_word_len', 40.0), ('dominance_listener', 0.0410666666666666), ('sentiment', 'negative'), ('emotional_reaction', '1')]","[('valence_speaker', -0.0305317392769433), ('dominance_speaker', 0.0181428571428571), ('s_word_len', 36.0), ('speaker_sentiment', 'positive')]"
0.069,0.2903333333333333,1,positive,2,1,0,7,24.0,26.0,-0.2891111111111111,0.4597777777777778,2,positive,0.1313333333333333,0.2496666666666667,1.0,2.0,sub_20_conv_2,"Yeah, and there's all sorts of good food and people haven't seen it all one time and I think it'll be really nice time. ","Yeah, I'm really sure it's gonna be a blast and you're gonna have a lot a lot of fun there and I'm very happy for you.",-0.4133843483724667,-0.1680287707233673,0.1818946285440903,-0.0018547808383766,0,0,0,0.1480262399808632,0.0858016534131363,-0.37610237719406,0.0203131938269762,0,sub_20_conv_2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('dominance_listener', 0.2496666666666667), ('emotional_reaction', '2'), ('arousal_speaker', -0.2891111111111111), ('l_word_len', 26.0)]","[('dominance_listener', 0.2496666666666667), ('emotional_reaction', '2'), ('l_word_len', 26.0), ('intent', '7')]","[('arousal_speaker', -0.2891111111111111), ('s_word_len', 24.0), ('dominance_speaker', 0.1313333333333333), ('speaker_sentiment', 'positive')]","[('dominance_listener', 0.2496666666666667), ('emotional_reaction', '2'), ('arousal_speaker', -0.37610237719406), ('l_word_len', 26.0)]","[('dominance_listener', 0.2496666666666667), ('emotional_reaction', '2'), ('l_word_len', 26.0), ('intent', '7')]","[('arousal_speaker', -0.37610237719406), ('s_word_len', 24.0), ('dominance_speaker', 0.1313333333333333), ('speaker_sentiment', 'positive')]"
0.0031111111111111,0.0788888888888888,1,negative,2,2,0,6,54.0,25.0,-0.0895294117647058,0.1711764705882352,0,negative,-0.0485882352941176,-0.0526666666666666,1.0,1.0,sub_20_conv_3, I was walking off from school the other day and I saw this squirrel on a side of the road and I think he got hit by a car so I tried to get it off the road and then it was like barely moving and then all of a sudden it just stopped. ,"I'm very sorry to hear that I bet it must be really rough for you to deal with that situation, especially if you like animals. ",-0.4144277208428458,-0.2720037092293462,0.2464232714141291,0.3389166584177037,0,1,0,0.1734296233232237,0.2609083275590592,-0.3169582281194038,-0.1390496552840717,0,sub_20_conv_3,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 25.0), ('dominance_listener', -0.0526666666666666), ('s_word_len', 54.0), ('valence_speaker', 0.1711764705882352)]","[('l_word_len', 25.0), ('dominance_listener', -0.0526666666666666), ('sentiment', 'negative'), ('emotional_reaction', '2')]","[('s_word_len', 54.0), ('valence_speaker', 0.1711764705882352), ('arousal_speaker', -0.0895294117647058), ('dominance_speaker', -0.0485882352941176)]","[('l_word_len', 25.0), ('dominance_listener', -0.0526666666666666), ('s_word_len', 54.0), ('valence_speaker', -0.1390496552840717)]","[('l_word_len', 25.0), ('dominance_listener', -0.0526666666666666), ('sentiment', 'negative'), ('emotional_reaction', '2')]","[('s_word_len', 54.0), ('valence_speaker', -0.1390496552840717), ('arousal_speaker', -0.3169582281194038), ('dominance_speaker', -0.0485882352941176)]"
-0.197,-0.084,1,positive,2,1,0,6,23.0,11.0,-0.116,0.0413333333333333,0,negative,-0.2833333333333333,-0.344,1.0,1.0,sub_20_conv_3,"Yeah, it was just lying there and you could just see that it wasn't okay and there's like almost nothing I could do."," Yeah, I'm really sorry that you had to go through that.",-0.2341220369780963,-0.134751429194675,0.2890713054652991,0.2955338334030812,0,1,0,0.1432499138257093,0.1816736833821568,-0.1986854258846674,-0.0819260004362724,0,sub_20_conv_3,1,2,2,1,2,1,2,1,0,0,0,0,0,0,2,1,1,2,1,"[('valence_listener', -0.084), ('valence_speaker', 0.0413333333333333), ('l_word_len', 11.0), ('emotional_reaction', '2')]","[('valence_listener', -0.084), ('l_word_len', 11.0), ('emotional_reaction', '2'), ('arousal_listener', -0.197)]","[('valence_speaker', 0.0413333333333333), ('dominance_speaker', -0.2833333333333333), ('arousal_speaker', -0.116), ('s_word_len', 23.0)]","[('valence_listener', 0.1816736833821568), ('valence_speaker', -0.0819260004362724), ('l_word_len', 11.0), ('emotional_reaction', '2')]","[('valence_listener', 0.1816736833821568), ('l_word_len', 11.0), ('emotional_reaction', '2'), ('arousal_listener', 0.1432499138257093)]","[('valence_speaker', -0.0819260004362724), ('dominance_speaker', -0.2833333333333333), ('arousal_speaker', -0.1986854258846674), ('s_word_len', 23.0)]"
0.0062499999999999,0.5607500000000001,1,positive,1,0,0,7,47.0,29.0,-0.1523076923076923,0.2938461538461538,0,positive,0.1578461538461538,0.4145,1.0,1.0,sub_20_conv_4," I had this job interview the other day it's for a job that I really like and it just went so well. Like every time I asked this question I had my answers exactly what I prepared for. It was, I just know I got that job.",Well I'm really glad for you. Really hope that you get the job based on what you're saying. I think that you will definitely get the job for sure. ,-0.3023409396404629,-0.0175921737568935,0.4400441472835177,0.1226733213858679,0,0,0,0.3099059030984624,0.2540963249701076,-0.2573309654406317,0.0758393245240207,0,sub_20_conv_4,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 29.0), ('s_word_len', 47.0), ('emotional_reaction', '1'), ('valence_listener', 0.5607500000000001)]","[('l_word_len', 29.0), ('emotional_reaction', '1'), ('valence_listener', 0.5607500000000001), ('intent', '7')]","[('s_word_len', 47.0), ('valence_speaker', 0.2938461538461538), ('dominance_speaker', 0.1578461538461538), ('arousal_speaker', -0.1523076923076923)]","[('l_word_len', 29.0), ('s_word_len', 47.0), ('emotional_reaction', '1'), ('valence_listener', 0.2540963249701076)]","[('l_word_len', 29.0), ('emotional_reaction', '1'), ('valence_listener', 0.2540963249701076), ('intent', '7')]","[('s_word_len', 47.0), ('valence_speaker', 0.0758393245240207), ('dominance_speaker', 0.1578461538461538), ('arousal_speaker', -0.2573309654406317)]"
-0.0032,0.41,1,positive,0,0,0,7,32.0,15.0,0.1364,0.6316,0,positive,0.3206,0.132,1.0,1.0,sub_20_conv_4,It's got a great location and everything I've heard about the company just sounds really nice and I'm really excited to start working there especially because my last job hasn't been great. ,Okay so you know what we should go out for dinner to celebrate. Let's go.,-0.1284133687376236,-0.0118754929075625,0.4728856056278954,0.164629520167907,0,0,0,0.3300599239395267,0.2382406641175349,-0.0489693581163365,0.1811671549647062,0,sub_20_conv_4,1,2,2,1,2,1,2,1,1,2,1,1,0,0,2,1,1,2,1,"[('l_word_len', 15.0), ('emotional_reaction', '0'), ('dominance_listener', 0.132), ('arousal_speaker', 0.1364)]","[('l_word_len', 15.0), ('emotional_reaction', '0'), ('dominance_listener', 0.132), ('sentiment', 'positive')]","[('arousal_speaker', 0.1364), ('valence_speaker', 0.6316), ('dominance_speaker', 0.3206), ('s_word_len', 32.0)]","[('l_word_len', 15.0), ('emotional_reaction', '0'), ('sentiment', 'positive'), ('valence_listener', 0.2382406641175349)]","[('l_word_len', 15.0), ('emotional_reaction', '0'), ('sentiment', 'positive'), ('valence_listener', 0.2382406641175349)]","[('arousal_speaker', -0.0489693581163365), ('valence_speaker', 0.1811671549647062), ('s_word_len', 32.0), ('dominance_speaker', 0.3206)]"
-0.2704615384615385,0.3593846153846153,1,positive,1,1,0,2,44.0,32.0,-0.1346666666666666,0.2978666666666667,0,negative,0.0201333333333333,0.0566153846153846,1.0,0.0,sub_20_conv_5," Got into a fight with my roomate right this morning like can they just not do the dishes like it's so easy You cook something you wash the pan. Got into this big fight, and I missed my bus and I'm late for work","Yeah, totally agree with you. They should definitely do the dishes like I think that household tasks should be equally separated so yeah, you have a reason to be mad at him ",-0.0522878407574025,0.0220350722988134,0.1848776215084839,0.1219734296834419,0,0,0,0.0482758735174772,0.1931967853937939,-0.0770014885301817,0.1047845506091694,0,sub_20_conv_5,1,2,2,1,2,1,2,1,1,2,2,1,0,0,2,1,1,2,0,"[('l_word_len', 32.0), ('dominance_listener', 0.0566153846153846), ('dominance_speaker', 0.0201333333333333), ('arousal_listener', -0.2704615384615385)]","[('l_word_len', 32.0), ('dominance_listener', 0.0566153846153846), ('arousal_listener', -0.2704615384615385), ('intent', '2')]","[('dominance_speaker', 0.0201333333333333), ('arousal_speaker', -0.1346666666666666), ('s_word_len', 44.0), ('valence_speaker', 0.2978666666666667)]","[('l_word_len', 32.0), ('s_word_len', 44.0), ('dominance_listener', 0.0566153846153846), ('valence_speaker', 0.1047845506091694)]","[('l_word_len', 32.0), ('dominance_listener', 0.0566153846153846), ('emotional_reaction', '1'), ('valence_listener', 0.1931967853937939)]","[('s_word_len', 44.0), ('valence_speaker', 0.1047845506091694), ('arousal_speaker', -0.0770014885301817), ('dominance_speaker', 0.0201333333333333)]"
-0.1982,0.5572,1,positive,1,1,1,8,26.0,37.0,-0.2864444444444445,0.08,2,negative,-0.1877777777777777,0.1643999999999999,1.0,0.0,sub_20_conv_5,We even have a dishwasher like you just put the dishes in the dishwasher all that's left is a pan like is it really that hard? ,"No, I agree with you. I think that you should have a real conversation with him or her and then if he doesn't listen to you then you should take other Solutions maybe talk with your advisor",-0.1399189783212994,-0.0200733067715068,0.0482902070407878,0.0376976339224303,0,0,0,-0.0256568550714485,0.1935483437457012,-0.1838766181582429,0.0099486852599452,0,sub_20_conv_5,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,0,0,0,"[('l_word_len', 37.0), ('speaker_sentiment', 'negative'), ('valence_listener', 0.5572), ('emotional_reaction', '1')]","[('l_word_len', 37.0), ('valence_listener', 0.5572), ('emotional_reaction', '1'), ('dominance_listener', 0.1643999999999999)]","[('speaker_sentiment', 'negative'), ('valence_speaker', 0.08), ('dominance_speaker', -0.1877777777777777), ('arousal_speaker', -0.2864444444444445)]","[('l_word_len', 37.0), ('speaker_sentiment', 'negative'), ('valence_listener', 0.1935483437457012), ('emotional_reaction', '1')]","[('l_word_len', 37.0), ('valence_listener', 0.1935483437457012), ('emotional_reaction', '1'), ('dominance_listener', 0.1643999999999999)]","[('speaker_sentiment', 'negative'), ('valence_speaker', 0.0099486852599452), ('dominance_speaker', -0.1877777777777777), ('arousal_speaker', -0.1838766181582429)]"
0.1835,0.5885,1,positive,2,1,0,7,51.0,15.0,-0.1114545454545454,0.5230909090909092,0,positive,-0.0176363636363636,0.2945,1.0,1.0,sub_20_conv_6, It was my birthday yesterday and my friend had showed up at the door and said that we had dinner reservations and I had all these friends who were going to be there and I wasn't expecting that because usually I don't do anything and it was just really nice surprise. ,"Wow, that's amazing. I'm glad that you have people that care about you that much. ",-0.3940518804354442,-0.1471704504024212,0.1923102022379632,0.3095158499471337,0,1,0,0.1896671415665742,0.3932110949629936,-0.3092726799411746,0.0539079574455779,0,sub_20_conv_6,1,2,2,1,2,1,2,1,1,2,2,1,2,1,2,1,1,2,1,"[('l_word_len', 15.0), ('dominance_listener', 0.2945), ('valence_listener', 0.5885), ('sentiment', 'positive')]","[('l_word_len', 15.0), ('dominance_listener', 0.2945), ('valence_listener', 0.5885), ('sentiment', 'positive')]","[('s_word_len', 51.0), ('speaker_sentiment', 'positive'), ('valence_speaker', 0.5230909090909092), ('arousal_speaker', -0.1114545454545454)]","[('l_word_len', 15.0), ('dominance_listener', 0.2945), ('valence_listener', 0.3932110949629936), ('sentiment', 'positive')]","[('l_word_len', 15.0), ('dominance_listener', 0.2945), ('valence_listener', 0.3932110949629936), ('sentiment', 'positive')]","[('s_word_len', 51.0), ('speaker_sentiment', 'positive'), ('valence_speaker', 0.0539079574455779), ('arousal_speaker', -0.3092726799411746)]"
0.1126666666666666,0.2016666666666666,1,positive,1,0,0,4,11.0,19.0,-0.108,0.491,0,positive,-0.048,0.2146666666666666,1.0,1.0,sub_20_conv_6,"Yeah, I actually wasn't expecting it. It was really really nice."," Well, I'm sure you've had a lot of fun and it was unexpected, so you know, that's a blast.",-0.2219744412190878,-0.2557701110950172,0.1550212011967165,0.1051273148095702,1,0,0,0.1423148408377015,0.1340891203666991,-0.1877821088533614,-0.031739077766512,1,sub_20_conv_6,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,1,"[('l_word_len', 19.0), ('dominance_speaker', -0.048), ('valence_listener', 0.2016666666666666), ('arousal_speaker', -0.108)]","[('l_word_len', 19.0), ('valence_listener', 0.2016666666666666), ('intent', '4'), ('arousal_listener', 0.1126666666666666)]","[('dominance_speaker', -0.048), ('arousal_speaker', -0.108), ('s_word_len', 11.0), ('speaker_sentiment', 'positive')]","[('l_word_len', 19.0), ('dominance_speaker', -0.048), ('valence_listener', 0.1340891203666991), ('arousal_speaker', -0.1877821088533614)]","[('l_word_len', 19.0), ('valence_listener', 0.1340891203666991), ('intent', '4'), ('arousal_listener', 0.1423148408377015)]","[('dominance_speaker', -0.048), ('arousal_speaker', -0.1877821088533614), ('s_word_len', 11.0), ('speaker_sentiment', 'positive')]"
0.124,0.1113333333333333,1,neutral,1,1,0,8,44.0,18.0,-0.1238666666666666,0.2233333333333333,0,negative,-0.0009333333333333,-0.0573333333333333,0.0,0.0,sub_20_conv_7," When I go home at night I have to walk down this really dark path, right? And I heard this rustling noise in the bushes. I have no idea what it could be. Maybe there's an animal in there. I almost started running home."," Yeah, if I were you, I'd probably start to run then home, because that sounds a bit scary. ",0.2922509020532511,0.003556366966046,-0.0166232022165747,0.0402915040518411,0,0,0,0.0255637584483977,0.0616040528362887,0.1674156314372757,0.0694894568762322,0,sub_20_conv_7,1,2,2,1,2,1,2,1,1,1,1,1,0,0,0,0,1,1,0,"[('l_word_len', 18.0), ('emotional_reaction', '1'), ('sentiment', 'neutral'), ('valence_speaker', 0.2233333333333333)]","[('l_word_len', 18.0), ('emotional_reaction', '1'), ('sentiment', 'neutral'), ('intent', '8')]","[('valence_speaker', 0.2233333333333333), ('dominance_speaker', -0.0009333333333333), ('arousal_speaker', -0.1238666666666666), ('s_word_len', 44.0)]","[('l_word_len', 18.0), ('emotional_reaction', '1'), ('valence_speaker', 0.0694894568762322), ('sentiment', 'neutral')]","[('l_word_len', 18.0), ('emotional_reaction', '1'), ('sentiment', 'neutral'), ('intent', '8')]","[('valence_speaker', 0.0694894568762322), ('s_word_len', 44.0), ('dominance_speaker', -0.0009333333333333), ('arousal_speaker', 0.1674156314372757)]"
